seed,economy,supplier,shock_allocation
2070,Germany,Brazil,0.0
2070,Germany,South Africa,0.0
2070,Germany,Peru,0.0
2070,Germany,Canada,0.0
2070,Germany,Others,0.0
2070,Italy,China,0.25
2070,Italy,Australia,0.0
2070,Italy,Chile,0.0
2070,Italy,Argentina,0.0
2070,Italy,DR Congo,0.0
2070,Italy,Indonesia,0.0
2070,Italy,Russia,0.0
2070,Italy,United States,0.0
2070,Italy,Brazil,0.0
2070,Italy,South Africa,0.0
2070,Italy,Peru,0.0
2070,Italy,Canada,0.0
2070,Italy,Others,0.0
2070,Netherlands,China,0.25
2070,Netherlands,Australia,0.0
2070,Netherlands,Chile,0.0
2070,Netherlands,Argentina,0.0
2070,Netherlands,DR Congo,0.0
2070,Netherlands,Indonesia,0.0
2070,Netherlands,Russia,0.0
2070,Netherlands,United States,0.0
2070,Netherlands,Brazil,0.0
2070,Netherlands,South Africa,0.0
2070,Netherlands,Peru,0.0
2070,Netherlands,Canada,0.0
2070,Netherlands,Others,0.0
2070,Spain,China,0.25
2070,Spain,Australia,0.0
2070,Spain,Chile,0.0
2070,Spain,Argentina,0.0
2070,Spain,DR Congo,0.0
2070,Spain,Indonesia,0.0
2070,Spain,Russia,0.0
2070,Spain,United States,0.0
2070,Spain,Brazil,0.0
2070,Spain,South Africa,0.0
2070,Spain,Peru,0.0
2070,Spain,Canada,0.0
2070,Spain,Others,0.0
2071,France,China,0.25
2071,France,Australia,0.0
2071,France,Chile,0.0
2071,France,Argentina,0.0
2071,France,DR Congo,0.0
2071,France,Indonesia,0.0
2071,France,Russia,0.0
2071,France,United States,0.0
2071,France,Brazil,0.0
2071,France,South Africa,0.0
2071,France,Peru,0.0
2071,France,Canada,0.0
2071,France,Others,0.0
2071,Germany,China,0.25
2071,Germany,Australia,0.0
2071,Germany,Chile,0.0
2071,Germany,Argentina,0.0
2071,Germany,DR Congo,0.0
2071,Germany,Indonesia,0.0
2071,Germany,Russia,0.0
2071,Germany,United States,0.0
2071,Germany,Brazil,0.0
2071,Germany,South Africa,0.0
2071,Germany,Peru,0.0
2071,Germany,Canada,0.0
2071,Germany,Others,0.0
2071,Italy,China,0.25
2071,Italy,Australia,0.0
2071,Italy,Chile,0.0
2071,Italy,Argentina,0.0
2071,Italy,DR Congo,0.0
2071,Italy,Indonesia,0.0
2071,Italy,Russia,0.0
2071,Italy,United States,0.0
2071,Italy,Brazil,0.0
2071,Italy,South Africa,0.0
2071,Italy,Peru,0.0
2071,Italy,Canada,0.0
2071,Italy,Others,0.0
2071,Netherlands,China,0.25
2071,Netherlands,Australia,0.0
2071,Netherlands,Chile,0.0
2071,Netherlands,Argentina,0.0
2071,Netherlands,DR Congo,0.0
2071,Netherlands,Indonesia,0.0
2071,Netherlands,Russia,0.0
2071,Netherlands,United States,0.0
2071,Netherlands,Brazil,0.0
2071,Netherlands,South Africa,0.0
2071,Netherlands,Peru,0.0
2071,Netherlands,Canada,0.0
2071,Netherlands,Others,0.0
2071,Spain,China,0.25
2071,Spain,Australia,0.0
2071,Spain,Chile,0.0
2071,Spain,Argentina,0.0
2071,Spain,DR Congo,0.0
2071,Spain,Indonesia,0.0
2071,Spain,Russia,0.0
2071,Spain,United States,0.0
2071,Spain,Brazil,0.0
2071,Spain,South Africa,0.0
2071,Spain,Peru,0.0
2071,Spain,Canada,0.0
2071,Spain,Others,0.0
2072,France,China,0.25
2072,France,Australia,0.0
2072,France,Chile,0.0
2072,France,Argentina,0.0
2072,France,DR Congo,0.0
2072,France,Indonesia,0.0
2072,France,Russia,0.0
2072,France,United States,0.0
2072,France,Brazil,0.0
2072,France,South Africa,0.0
2072,France,Peru,0.0
2072,France,Canada,0.0
2072,France,Others,0.0
2072,Germany,China,0.25
2072,Germany,Australia,0.0
2072,Germany,Chile,0.0
2072,Germany,Argentina,0.0
2072,Germany,DR Congo,0.0
2072,Germany,Indonesia,0.0
2072,Germany,Russia,0.0
2072,Germany,United States,0.0
2072,Germany,Brazil,0.0
2072,Germany,South Africa,0.0
2072,Germany,Peru,0.0
2072,Germany,Canada,0.0
2072,Germany,Others,0.0
2072,Italy,China,0.25
2072,Italy,Australia,0.0
2072,Italy,Chile,0.0
2072,Italy,Argentina,0.0
2072,Italy,DR Congo,0.0
2072,Italy,Indonesia,0.0
2072,Italy,Russia,0.0
2072,Italy,United States,0.0
2072,Italy,Brazil,0.0
2072,Italy,South Africa,0.0
2072,Italy,Peru,0.0
2072,Italy,Canada,0.0
2072,Italy,Others,0.0
2072,Netherlands,China,0.25
2072,Netherlands,Australia,0.0
2072,Netherlands,Chile,0.0
2072,Netherlands,Argentina,0.0
2072,Netherlands,DR Congo,0.0
2072,Netherlands,Indonesia,0.0
2072,Netherlands,Russia,0.0
2072,Netherlands,United States,0.0
2072,Netherlands,Brazil,0.0
2072,Netherlands,South Africa,0.0
2072,Netherlands,Peru,0.0
2072,Netherlands,Canada,0.0
2072,Netherlands,Others,0.0
2072,Spain,China,0.25
2072,Spain,Australia,0.0
2072,Spain,Chile,0.0
2072,Spain,Argentina,0.0
2072,Spain,DR Congo,0.0
2072,Spain,Indonesia,0.0
2072,Spain,Russia,0.0
2072,Spain,United States,0.0
2072,Spain,Brazil,0.0
2072,Spain,South Africa,0.0
2072,Spain,Peru,0.0
2072,Spain,Canada,0.0
2072,Spain,Others,0.0
2073,France,China,0.25
2073,France,Australia,0.0
2073,France,Chile,0.0
2073,France,Argentina,0.0
2073,France,DR Congo,0.0
2073,France,Indonesia,0.0
2073,France,Russia,0.0
2073,France,United States,0.0
2073,France,Brazil,0.0
2073,France,South Africa,0.0
2073,France,Peru,0.0
2073,France,Canada,0.0
2073,France,Others,0.0
2073,Germany,China,0.25
2073,Germany,Australia,0.0
2073,Germany,Chile,0.0
2073,Germany,Argentina,0.0
2073,Germany,DR Congo,0.0
2073,Germany,Indonesia,0.0
2073,Germany,Russia,0.0
2073,Germany,United States,0.0
2073,Germany,Brazil,0.0
2073,Germany,South Africa,0.0
2073,Germany,Peru,0.0
2073,Germany,Canada,0.0
2073,Germany,Others,0.0
2073,Italy,China,0.25
2073,Italy,Australia,0.0
2073,Italy,Chile,0.0
2073,Italy,Argentina,0.0
2073,Italy,DR Congo,0.0
2073,Italy,Indonesia,0.0
2073,Italy,Russia,0.0
2073,Italy,United States,0.0
2073,Italy,Brazil,0.0
2073,Italy,South Africa,0.0
2073,Italy,Peru,0.0
2073,Italy,Canada,0.0
2073,Italy,Others,0.0
2073,Netherlands,China,0.25
2073,Netherlands,Australia,0.0
2073,Netherlands,Chile,0.0
2073,Netherlands,Argentina,0.0
2073,Netherlands,DR Congo,0.0
2073,Netherlands,Indonesia,0.0
2073,Netherlands,Russia,0.0
2073,Netherlands,United States,0.0
2073,Netherlands,Brazil,0.0
2073,Netherlands,South Africa,0.0
2073,Netherlands,Peru,0.0
2073,Netherlands,Canada,0.0
2073,Netherlands,Others,0.0
2073,Spain,China,0.25
2073,Spain,Australia,0.0
2073,Spain,Chile,0.0
2073,Spain,Argentina,0.0
2073,Spain,DR Congo,0.0
2073,Spain,Indonesia,0.0
2073,Spain,Russia,0.0
2073,Spain,United States,0.0
2073,Spain,Brazil,0.0
2073,Spain,South Africa,0.0
2073,Spain,Peru,0.0
2073,Spain,Canada,0.0
2073,Spain,Others,0.0
2074,France,China,0.25
2074,France,Australia,0.0
2074,France,Chile,0.0
2074,France,Argentina,0.0
2074,France,DR Congo,0.0
2074,France,Indonesia,0.0
2074,France,Russia,0.0
2074,France,United States,0.0
2074,France,Brazil,0.0
2074,France,South Africa,0.0
2074,France,Peru,0.0
2074,France,Canada,0.0
2074,France,Others,0.0
2074,Germany,China,0.25
2074,Germany,Australia,0.0
2074,Germany,Chile,0.0
2074,Germany,Argentina,0.0
2074,Germany,DR Congo,0.0
2074,Germany,Indonesia,0.0
2074,Germany,Russia,0.0
2074,Germany,United States,0.0
2074,Germany,Brazil,0.0
2074,Germany,South Africa,0.0
2074,Germany,Peru,0.0
2074,Germany,Canada,0.0
2074,Germany,Others,0.0
2074,Italy,China,0.25
2074,Italy,Australia,0.0
2074,Italy,Chile,0.0
2074,Italy,Argentina,0.0
2074,Italy,DR Congo,0.0
2074,Italy,Indonesia,0.0
2074,Italy,Russia,0.0
2074,Italy,United States,0.0
2074,Italy,Brazil,0.0
2074,Italy,South Africa,0.0
2074,Italy,Peru,0.0
2074,Italy,Canada,0.0
2074,Italy,Others,0.0
2074,Netherlands,China,0.25
2074,Netherlands,Australia,0.0
2074,Netherlands,Chile,0.0
2074,Netherlands,Argentina,0.0
2074,Netherlands,DR Congo,0.0
2074,Netherlands,Indonesia,0.0
2074,Netherlands,Russia,0.0
2074,Netherlands,United States,0.0
2074,Netherlands,Brazil,0.0
2074,Netherlands,South Africa,0.0
2074,Netherlands,Peru,0.0
2074,Netherlands,Canada,0.0
2074,Netherlands,Others,0.0
2074,Spain,China,0.25
2074,Spain,Australia,0.0
2074,Spain,Chile,0.0
2074,Spain,Argentina,0.0
2074,Spain,DR Congo,0.0
2074,Spain,Indonesia,0.0
2074,Spain,Russia,0.0
2074,Spain,United States,0.0
2074,Spain,Brazil,0.0
2074,Spain,South Africa,0.0
2074,Spain,Peru,0.0
2074,Spain,Canada,0.0
2074,Spain,Others,0.0
2075,France,China,0.25
2075,France,Australia,0.0
2075,France,Chile,0.0
2075,France,Argentina,0.0
2075,France,DR Congo,0.0
2075,France,Indonesia,0.0
2075,France,Russia,0.0
2075,France,United States,0.0
2075,France,Brazil,0.0
2075,France,South Africa,0.0
2075,France,Peru,0.0
2075,France,Canada,0.0
2075,France,Others,0.0
2075,Germany,China,0.25
2075,Germany,Australia,0.0
2075,Germany,Chile,0.0
2075,Germany,Argentina,0.0
2075,Germany,DR Congo,0.0
2075,Germany,Indonesia,0.0
2075,Germany,Russia,0.0
2075,Germany,United States,0.0
2075,Germany,Brazil,0.0
2075,Germany,South Africa,0.0
2075,Germany,Peru,0.0
2075,Germany,Canada,0.0
2075,Germany,Others,0.0
2075,Italy,China,0.25
2075,Italy,Australia,0.0
2075,Italy,Chile,0.0
2075,Italy,Argentina,0.0
2075,Italy,DR Congo,0.0
2075,Italy,Indonesia,0.0
2075,Italy,Russia,0.0
2075,Italy,United States,0.0
2075,Italy,Brazil,0.0
2075,Italy,South Africa,0.0
2075,Italy,Peru,0.0
2075,Italy,Canada,0.0
2075,Italy,Others,0.0
2075,Netherlands,China,0.25
2075,Netherlands,Australia,0.0
2075,Netherlands,Chile,0.0
2075,Netherlands,Argentina,0.0
2075,Netherlands,DR Congo,0.0
2075,Netherlands,Indonesia,0.0
2075,Netherlands,Russia,0.0
2075,Netherlands,United States,0.0
2075,Netherlands,Brazil,0.0
2075,Netherlands,South Africa,0.0
2075,Netherlands,Peru,0.0
2075,Netherlands,Canada,0.0
2075,Netherlands,Others,0.0
2075,Spain,China,0.25
2075,Spain,Australia,0.0
2075,Spain,Chile,0.0
2075,Spain,Argentina,0.0
2075,Spain,DR Congo,0.0
2075,Spain,Indonesia,0.0
2075,Spain,Russia,0.0
2075,Spain,United States,0.0
2075,Spain,Brazil,0.0
2075,Spain,South Africa,0.0
2075,Spain,Peru,0.0
2075,Spain,Canada,0.0
2075,Spain,Others,0.0
2076,France,China,0.25
2076,France,Australia,0.0
2076,France,Chile,0.0
2076,France,Argentina,0.0
2076,France,DR Congo,0.0
2076,France,Indonesia,0.0
2076,France,Russia,0.0
2076,France,United States,0.0
2076,France,Brazil,0.0
2076,France,South Africa,0.0
2076,France,Peru,0.0
2076,France,Canada,0.0
2076,France,Others,0.0
2076,Germany,China,0.25
2076,Germany,Australia,0.0
2076,Germany,Chile,0.0
2076,Germany,Argentina,0.0
2076,Germany,DR Congo,0.0
2076,Germany,Indonesia,0.0
2076,Germany,Russia,0.0
2076,Germany,United States,0.0
2076,Germany,Brazil,0.0
2076,Germany,South Africa,0.0
2076,Germany,Peru,0.0
2076,Germany,Canada,0.0
2076,Germany,Others,0.0
2076,Italy,China,0.25
2076,Italy,Australia,0.0
2076,Italy,Chile,0.0
2076,Italy,Argentina,0.0
2076,Italy,DR Congo,0.0
2076,Italy,Indonesia,0.0
2076,Italy,Russia,0.0
2076,Italy,United States,0.0
2076,Italy,Brazil,0.0
2076,Italy,South Africa,0.0
2076,Italy,Peru,0.0
2076,Italy,Canada,0.0
2076,Italy,Others,0.0
2076,Netherlands,China,0.25
2076,Netherlands,Australia,0.0
2076,Netherlands,Chile,0.0
2076,Netherlands,Argentina,0.0
2076,Netherlands,DR Congo,0.0
2076,Netherlands,Indonesia,0.0
2076,Netherlands,Russia,0.0
2076,Netherlands,United States,0.0
2076,Netherlands,Brazil,0.0
2076,Netherlands,South Africa,0.0
2076,Netherlands,Peru,0.0
2076,Netherlands,Canada,0.0
2076,Netherlands,Others,0.0
2076,Spain,China,0.25
2076,Spain,Australia,0.0
2076,Spain,Chile,0.0
2076,Spain,Argentina,0.0
2076,Spain,DR Congo,0.0
2076,Spain,Indonesia,0.0
2076,Spain,Russia,0.0
2076,Spain,United States,0.0
2076,Spain,Brazil,0.0
2076,Spain,South Africa,0.0
2076,Spain,Peru,0.0
2076,Spain,Canada,0.0
2076,Spain,Others,0.0
2077,France,China,0.25
2077,France,Australia,0.0
2077,France,Chile,0.0
2077,France,Argentina,0.0
2077,France,DR Congo,0.0
2077,France,Indonesia,0.0
2077,France,Russia,0.0
2077,France,United States,0.0
2077,France,Brazil,0.0
2077,France,South Africa,0.0
2077,France,Peru,0.0
2077,France,Canada,0.0
2077,France,Others,0.0
2077,Germany,China,0.25
2077,Germany,Australia,0.0
2077,Germany,Chile,0.0
2077,Germany,Argentina,0.0
2077,Germany,DR Congo,0.0
2077,Germany,Indonesia,0.0
2077,Germany,Russia,0.0
2077,Germany,United States,0.0
2077,Germany,Brazil,0.0
2077,Germany,South Africa,0.0
2077,Germany,Peru,0.0
2077,Germany,Canada,0.0
2077,Germany,Others,0.0
2077,Italy,China,0.25
2077,Italy,Australia,0.0
2077,Italy,Chile,0.0
2077,Italy,Argentina,0.0
2077,Italy,DR Congo,0.0
2077,Italy,Indonesia,0.0
2077,Italy,Russia,0.0
2077,Italy,United States,0.0
2077,Italy,Brazil,0.0
2077,Italy,South Africa,0.0
2077,Italy,Peru,0.0
2077,Italy,Canada,0.0
2077,Italy,Others,0.0
2077,Netherlands,China,0.25
2077,Netherlands,Australia,0.0
2077,Netherlands,Chile,0.0
2077,Netherlands,Argentina,0.0
2077,Netherlands,DR Congo,0.0
2077,Netherlands,Indonesia,0.0
2077,Netherlands,Russia,0.0
2077,Netherlands,United States,0.0
2077,Netherlands,Brazil,0.0
2077,Netherlands,South Africa,0.0
2077,Netherlands,Peru,0.0
2077,Netherlands,Canada,0.0
2077,Netherlands,Others,0.0
2077,Spain,China,0.25
2077,Spain,Australia,0.0
2077,Spain,Chile,0.0
2077,Spain,Argentina,0.0
2077,Spain,DR Congo,0.0
2077,Spain,Indonesia,0.0
2077,Spain,Russia,0.0
2077,Spain,United States,0.0
2077,Spain,Brazil,0.0
2077,Spain,South Africa,0.0
2077,Spain,Peru,0.0
2077,Spain,Canada,0.0
2077,Spain,Others,0.0
2078,France,China,0.25
2078,France,Australia,0.0
2078,France,Chile,0.0
2078,France,Argentina,0.0
2078,France,DR Congo,0.0
2078,France,Indonesia,0.0
2078,France,Russia,0.0
2078,France,United States,0.0
2078,France,Brazil,0.0
2078,France,South Africa,0.0
2078,France,Peru,0.0
2078,France,Canada,0.0
2078,France,Others,0.0
2078,Germany,China,0.25
2078,Germany,Australia,0.0
2078,Germany,Chile,0.0
2078,Germany,Argentina,0.0
2078,Germany,DR Congo,0.0
2078,Germany,Indonesia,0.0
2078,Germany,Russia,0.0
2078,Germany,United States,0.0
2078,Germany,Brazil,0.0
2078,Germany,South Africa,0.0
2078,Germany,Peru,0.0
2078,Germany,Canada,0.0
2078,Germany,Others,0.0
2078,Italy,China,0.25
2078,Italy,Australia,0.0
2078,Italy,Chile,0.0
2078,Italy,Argentina,0.0
2078,Italy,DR Congo,0.0
2078,Italy,Indonesia,0.0
2078,Italy,Russia,0.0
2078,Italy,United States,0.0
2078,Italy,Brazil,0.0
2078,Italy,South Africa,0.0
2078,Italy,Peru,0.0
2078,Italy,Canada,0.0
2078,Italy,Others,0.0
2078,Netherlands,China,0.25
2078,Netherlands,Australia,0.0
2078,Netherlands,Chile,0.0
2078,Netherlands,Argentina,0.0
2078,Netherlands,DR Congo,0.0
2078,Netherlands,Indonesia,0.0
2078,Netherlands,Russia,0.0
2078,Netherlands,United States,0.0
2078,Netherlands,Brazil,0.0
2078,Netherlands,South Africa,0.0
2078,Netherlands,Peru,0.0
2078,Netherlands,Canada,0.0
2078,Netherlands,Others,0.0
2078,Spain,China,0.25
2078,Spain,Australia,0.0
2078,Spain,Chile,0.0
2078,Spain,Argentina,0.0
2078,Spain,DR Congo,0.0
2078,Spain,Indonesia,0.0
2078,Spain,Russia,0.0
2078,Spain,United States,0.0
2078,Spain,Brazil,0.0
2078,Spain,South Africa,0.0
2078,Spain,Peru,0.0
2078,Spain,Canada,0.0
2078,Spain,Others,0.0
2079,France,China,0.25
2079,France,Australia,0.0
2079,France,Chile,0.0
2079,France,Argentina,0.0
2079,France,DR Congo,0.0
2079,France,Indonesia,0.0
2079,France,Russia,0.0
2079,France,United States,0.0
2079,France,Brazil,0.0
2079,France,South Africa,0.0
2079,France,Peru,0.0
2079,France,Canada,0.0
2079,France,Others,0.0
2079,Germany,China,0.25
2079,Germany,Australia,0.0
2079,Germany,Chile,0.0
2079,Germany,Argentina,0.0
2079,Germany,DR Congo,0.0
2079,Germany,Indonesia,0.0
2079,Germany,Russia,0.0
2079,Germany,United States,0.0
2079,Germany,Brazil,0.0
2079,Germany,South Africa,0.0
2079,Germany,Peru,0.0
2079,Germany,Canada,0.0
2079,Germany,Others,0.0
2079,Italy,China,0.25
2079,Italy,Australia,0.0
2079,Italy,Chile,0.0
2079,Italy,Argentina,0.0
2079,Italy,DR Congo,0.0
2079,Italy,Indonesia,0.0
2079,Italy,Russia,0.0
2079,Italy,United States,0.0
2079,Italy,Brazil,0.0
2079,Italy,South Africa,0.0
2079,Italy,Peru,0.0
2079,Italy,Canada,0.0
2079,Italy,Others,0.0
2079,Netherlands,China,0.25
2079,Netherlands,Australia,0.0
2079,Netherlands,Chile,0.0
2079,Netherlands,Argentina,0.0
2079,Netherlands,DR Congo,0.0
2079,Netherlands,Indonesia,0.0
2079,Netherlands,Russia,0.0
2079,Netherlands,United States,0.0
2079,Netherlands,Brazil,0.0
2079,Netherlands,South Africa,0.0
2079,Netherlands,Peru,0.0
2079,Netherlands,Canada,0.0
2079,Netherlands,Others,0.0
2079,Spain,China,0.25
2079,Spain,Australia,0.0
2079,Spain,Chile,0.0
2079,Spain,Argentina,0.0
2079,Spain,DR Congo,0.0
2079,Spain,Indonesia,0.0
2079,Spain,Russia,0.0
2079,Spain,United States,0.0
2079,Spain,Brazil,0.0
2079,Spain,South Africa,0.0
2079,Spain,Peru,0.0
2079,Spain,Canada,0.0
2079,Spain,Others,0.0
2080,France,China,0.25
2080,France,Australia,0.0
2080,France,Chile,0.0
2080,France,Argentina,0.0
2080,France,DR Congo,0.0
2080,France,Indonesia,0.0
2080,France,Russia,0.0
2080,France,United States,0.0
2080,France,Brazil,0.0
2080,France,South Africa,0.0
2080,France,Peru,0.0
2080,France,Canada,0.0
2080,France,Others,0.0
2080,Germany,China,0.25
2080,Germany,Australia,0.0
2080,Germany,Chile,0.0
2080,Germany,Argentina,0.0
2080,Germany,DR Congo,0.0
2080,Germany,Indonesia,0.0
2080,Germany,Russia,0.0
2080,Germany,United States,0.0
2080,Germany,Brazil,0.0
2080,Germany,South Africa,0.0
2080,Germany,Peru,0.0
2080,Germany,Canada,0.0
2080,Germany,Others,0.0
2080,Italy,China,0.25
2080,Italy,Australia,0.0
2080,Italy,Chile,0.0
2080,Italy,Argentina,0.0
2080,Italy,DR Congo,0.0
2080,Italy,Indonesia,0.0
2080,Italy,Russia,0.0
2080,Italy,United States,0.0
2080,Italy,Brazil,0.0
2080,Italy,South Africa,0.0
2080,Italy,Peru,0.0
2080,Italy,Canada,0.0
2080,Italy,Others,0.0
2080,Netherlands,China,0.25
2080,Netherlands,Australia,0.0
2080,Netherlands,Chile,0.0
2080,Netherlands,Argentina,0.0
2080,Netherlands,DR Congo,0.0
2080,Netherlands,Indonesia,0.0
2080,Netherlands,Russia,0.0
2080,Netherlands,United States,0.0
2080,Netherlands,Brazil,0.0
2080,Netherlands,South Africa,0.0
2080,Netherlands,Peru,0.0
2080,Netherlands,Canada,0.0
2080,Netherlands,Others,0.0
2080,Spain,China,0.25
2080,Spain,Australia,0.0
2080,Spain,Chile,0.0
2080,Spain,Argentina,0.0
2080,Spain,DR Congo,0.0
2080,Spain,Indonesia,0.0
2080,Spain,Russia,0.0
2080,Spain,United States,0.0
2080,Spain,Brazil,0.0
2080,Spain,South Africa,0.0
2080,Spain,Peru,0.0
2080,Spain,Canada,0.0
2080,Spain,Others,0.0
2081,France,China,0.25
2081,France,Australia,0.0
2081,France,Chile,0.0
2081,France,Argentina,0.0
2081,France,DR Congo,0.0
2081,France,Indonesia,0.0
2081,France,Russia,0.0
2081,France,United States,0.0
2081,France,Brazil,0.0
2081,France,South Africa,0.0
2081,France,Peru,0.0
2081,France,Canada,0.0
2081,France,Others,0.0
2081,Germany,China,0.25
2081,Germany,Australia,0.0
2081,Germany,Chile,0.0
2081,Germany,Argentina,0.0
2081,Germany,DR Congo,0.0
2081,Germany,Indonesia,0.0
2081,Germany,Russia,0.0
2081,Germany,United States,0.0
2081,Germany,Brazil,0.0
2081,Germany,South Africa,0.0
2081,Germany,Peru,0.0
2081,Germany,Canada,0.0
2081,Germany,Others,0.0
2081,Italy,China,0.25
2081,Italy,Australia,0.0
2081,Italy,Chile,0.0
2081,Italy,Argentina,0.0
2081,Italy,DR Congo,0.0
2081,Italy,Indonesia,0.0
2081,Italy,Russia,0.0
2081,Italy,United States,0.0
2081,Italy,Brazil,0.0
2081,Italy,South Africa,0.0
2081,Italy,Peru,0.0
2081,Italy,Canada,0.0
2081,Italy,Others,0.0
2081,Netherlands,China,0.25
2081,Netherlands,Australia,0.0
2081,Netherlands,Chile,0.0
2081,Netherlands,Argentina,0.0
2081,Netherlands,DR Congo,0.0
2081,Netherlands,Indonesia,0.0
2081,Netherlands,Russia,0.0
2081,Netherlands,United States,0.0
2081,Netherlands,Brazil,0.0
2081,Netherlands,South Africa,0.0
2081,Netherlands,Peru,0.0
2081,Netherlands,Canada,0.0
2081,Netherlands,Others,0.0
2081,Spain,China,0.25
2081,Spain,Australia,0.0
2081,Spain,Chile,0.0
2081,Spain,Argentina,0.0
2081,Spain,DR Congo,0.0
2081,Spain,Indonesia,0.0
2081,Spain,Russia,0.0
2081,Spain,United States,0.0
2081,Spain,Brazil,0.0
2081,Spain,South Africa,0.0
2081,Spain,Peru,0.0
2081,Spain,Canada,0.0
2081,Spain,Others,0.0
2082,France,China,0.25
2082,France,Australia,0.0
2082,France,Chile,0.0
2082,France,Argentina,0.0
2082,France,DR Congo,0.0
2082,France,Indonesia,0.0
2082,France,Russia,0.0
2082,France,United States,0.0
2082,France,Brazil,0.0
2082,France,South Africa,0.0
2082,France,Peru,0.0
2082,France,Canada,0.0
2082,France,Others,0.0
2082,Germany,China,0.25
2082,Germany,Australia,0.0
2082,Germany,Chile,0.0
2082,Germany,Argentina,0.0
2082,Germany,DR Congo,0.0
2082,Germany,Indonesia,0.0
2082,Germany,Russia,0.0
2082,Germany,United States,0.0
2082,Germany,Brazil,0.0
2082,Germany,South Africa,0.0
2082,Germany,Peru,0.0
2082,Germany,Canada,0.0
2082,Germany,Others,0.0
2082,Italy,China,0.25
